County Code,County Name,District Code,District Name,Total Enrollment,White,%White,Black,%Black,Hispanic,%Hispanic,Asian,%Asian,Native American,%Native American,Hawaiian Native,%Hawaiian Native,Two or More Races,%Two or More Races,Pre-K Halfday,Pre-K FullDay,Kindergarten Halfday,Kindergarten Fullday,First Grade,Second Grade,Third Grade,Fourth Grade,Fifth Grade,Sixth Grade,Seventh Grade,Eighth Grade,Ninth Grade,Tenth Grade,Eleventh Grade,Twelfth Grade,Ungraded,%Free Lunch,%Reduced Lunch,%English Learners,%Migrant,%Military,%Homeless
29,Ocean,5190,Toms River Regional,15038,10286.5,68.4,745,5,2870,19.1,550.5,3.7,7,0,22.5,0.1,556.5,3.7,56,15,0,953,999,1020,1007,1040,1029,1135,1163,1213,1104.5,1166,1097.5,1093,947,26.6,4.7,1.8,0,0,1.2
29,Ocean,5220,Tuckerton Boro,328,277,84.5,4,1.2,40,12.2,3,0.9,1,0.3,0,0,3,0.9,0,55,0,42,40,34,36,32,40,41,0,0,0,0,0,0,8,30.2,8.2,1.8,0,0.6,0.3
31,Passaic,0420,Bloomingdale Boro,556,362,65.1,17,3.1,143,25.7,10,1.8,0,0,15,2.7,9,1.6,6,5,0,63,52,57,57,59,53,63,70,55,0,0,0,0,16,19.2,2.9,3.1,0,0.2,0
31,Passaic,0900,Clifton City,10629,3164,29.8,415,3.9,6181,58.2,709,6.7,65,0.6,8,0.1,87,0.8,0,337,0,693,734,745,735,745,797,793,845,791,688,723,698,664,641,50.4,8.3,5.5,0,0,0.9
31,Passaic,1920,Haledon Boro,1038,182,17.5,137,13.2,627,60.4,77,7.4,3,0.3,1,0.1,11,1.1,0,48,0,110,96,80,102,110,115,115,96,119,0,0,0,0,47,51.5,11.3,5.3,0,0,1
31,Passaic,2100,Hawthorne Boro,2332,1308,56.1,84,3.6,867,37.2,40,1.7,0,0,2,0.1,31,1.3,15,0,0,152,183,162,144,148,170,184,168,180,135,167,149,187,188,24.8,4.4,2.6,0,1.2,0.6
31,Passaic,2510,Lakeland Regional,933.5,699.5,74.9,31,3.3,147,15.7,30,3.2,5,0.5,3,0.3,18,1.9,0,0,0,0,0,0,0,0,0,0,0,0,221,245,218,224.5,25,12.5,1.4,1.1,0,0,1
31,Passaic,2700,Little Falls Twp,890,606,68.1,13,1.5,189,21.2,45,5.1,1,0.1,7,0.8,29,3.3,19,0,0,106,75,112,78,87,86,89,107,95,0,0,0,0,36,15.7,6.6,1.3,0,0.6,0
31,Passaic,3640,North Haledon Boro,616,502,81.5,19,3.1,80,13,12,1.9,0,0,1,0.2,2,0.3,0,0,0,62,61,69,64,60,70,61,68,72,0,0,0,0,29,11.7,2.1,0.8,0,0.2,0
31,Passaic,3970,Passaic City,13590,102,0.8,539,4,12674,93.3,241,1.8,8,0.1,17,0.1,9,0.1,0,1245,0,873,870,850,920,903,1026,1061,1019,1008,825,850,746,728,666,>95,0,24.2,0,0,0.6
31,Passaic,3975,Northern Region Educational Services Commission,68,6,8.8,6,8.8,55,80.9,0,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,43,6,91.2,1.5,5.9,0,0,0
31,Passaic,3980,Passaic Co Manchester Reg,800,128,16,152,19,484,60.5,27,3.4,1,0.1,2,0.3,6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,188,185,178,216,33,51.5,8.3,6.8,0,0,2.3
31,Passaic,3990,Passaic Valley Regional,1112,677.5,60.9,26,2.3,344.5,31,38,3.4,4,0.4,4,0.4,18,1.6,0,0,0,0,0,0,0,0,0,0,0,0,195,251,303,328,35,23.3,5.9,1.5,0,0,0
31,Passaic,3995,Passaic County Vocational,3999,780,19.5,389,9.7,2369,59.2,393,9.8,3,0.1,3,0.1,62,1.6,0,0,0,0,0,0,0,0,0,0,0,0,1167,1109,832,815,76,49.2,10,0.2,0,0.4,0.1
31,Passaic,4010,Paterson City,24588,1277,5.2,5178,21.1,16682,67.8,1447,5.9,0,0,4,0,0,0,0,672,0,1956,1772,1811,1704,1873,1848,1827,1820,1824,1381,1420,1472,1454,1754,72.4,2.2,22.1,0,0,1.1
31,Passaic,4230,Pompton Lakes Boro,1715.5,1106.5,64.5,52,3,445,25.9,97,5.7,4,0.2,11,0.6,0,0,26,7,0,97,103,110,105,99,127,123,114,152,135,185,165,147.5,20,16.8,4.3,3.3,0.1,1,0.3
31,Passaic,4270,Prospect Park Boro,859,84,9.8,126,14.7,609,70.9,30,3.5,0,0,1,0.1,9,1,32,40,0,84,69,69,87,95,85,102,89,95,0,0,0,0,12,47.7,5.9,7.2,0,0.2,0
31,Passaic,4400,Ringwood Boro,1097,916,83.5,16,1.5,105,9.6,14,1.3,13,1.2,6,0.5,27,2.5,1,0,0,93,110,100,113,120,120,130,118,149,0,0,0,0,43,7.1,1.1,0.4,0,0.3,0
31,Passaic,5200,Totowa Boro,977,551,56.4,41,4.2,294,30.1,89,9.1,1,0.1,1,0.1,0,0,31,48,0,83,70,88,91,102,89,112,121,106,0,0,0,0,36,18.3,4.8,0.6,0,0,0
31,Passaic,5440,Wanaque Boro,897,610,68,45,5,190,21.2,37,4.1,3,0.3,1,0.1,11,1.2,34,0,0,86,83,77,100,75,100,93,107,94,0,0,0,0,48,16.7,3.2,2.2,0,0.1,0.7
31,Passaic,5570,Wayne Twp,7716,5487,71.1,131,1.7,1010,13.1,891,11.5,10,0.1,9,0.1,178,2.3,168,9,419,14,509,509,507,557,571,577,651,611,563,593,639,604,215,7,1.3,2.3,0,0.7,0.2
31,Passaic,5650,West Milford Twp,3116,2694,86.5,43,1.4,284,9.1,40,1.3,11,0.4,1,0,43,1.4,22,0,0,169,205,197,214,222,231,260,247,253,231,228,241,244,152,12.5,3,0.5,0,0.7,0.3
31,Passaic,5690,Woodland Park,1126,578,51.3,47,4.2,436,38.7,42,3.7,0,0,0,0,23,2,0,20,0,128,124,110,108,102,109,113,127,127,0,0,0,0,58,32.2,4,5.4,0,0.3,0
33,Salem,0060,Alloway Twp,325,282,86.8,10,3.1,14,4.3,0,0,3,0.9,0,0,16,4.9,25,0,0,28,20,33,42,29,29,35,40,43,0,0,0,0,1,1.2,0,0,0.3,2.2,0.6
33,Salem,1350,Elsinboro Twp,117,80,68.4,10,8.5,15,12.8,1,0.9,0,0,0,0,11,9.4,0,0,0,11,11,11,8,14,18,18,8,18,0,0,0,0,0,50.4,3.4,0,0,0,5.1
33,Salem,2800,Lower Alloways Creek,160,156,97.5,1,0.6,0,0,1,0.6,0,0,1,0.6,1,0.6,0,19,0,18,17,12,19,14,18,15,18,10,0,0,0,0,0,24.4,5.6,0,0,0,0
33,Salem,2950,Mannington Twp,194,142,73.2,19,9.8,25,12.9,1,0.5,0,0,0,0,7,3.6,0,33,0,13,18,15,23,16,21,18,21,16,0,0,0,0,0,25.8,5.2,0,0,0.5,1.5
33,Salem,3860,Oldmans Twp,286,232,81.1,31,10.8,18,6.3,3,1,1,0.3,0,0,1,0.3,11,0,0,27,30,35,27,25,36,36,29,30,0,0,0,0,0,21,1,0,0,0.7,0
33,Salem,4070,Penns Grv-Carneys Pt Reg,2170.5,470,21.7,812,37.4,862.5,39.7,12,0.6,2,0.1,2,0.1,10,0.5,128,0,0,162,159,147,152,139,151,162,139,117,115,108,97,81.5,313,72.7,3.7,10.5,0.1,0.1,4.7
33,Salem,4075,Pennsville,1804.5,1449.5,80.3,65,3.6,167,9.3,23,1.3,3,0.2,1,0.1,96,5.3,0,183,0,76,122,127,130,136,137,147,138,116,117.5,122.5,104.5,101,47,31.2,4.8,1.8,0,1.9,1.4
33,Salem,4150,Pittsgrove Twp,1661,1266,76.2,88.5,5.3,191,11.5,13,0.8,3,0.2,1,0.1,98.5,5.9,0,118,0,105,110,114,132,116,96,115,114,107,121,121.5,118.5,112.5,60.5,24.2,5.3,0,0,0,0.9
33,Salem,4280,Quinton Twp,292,170,58.2,50,17.1,31,10.6,3,1,0,0,1,0.3,37,12.7,0,23,0,25,24,26,28,29,32,34,37,34,0,0,0,0,0,26.7,4.1,0.3,0.3,0,2.7
33,Salem,4630,Salem City,1235.5,234,18.9,808.5,65.4,168,13.6,3,0.2,5,0.4,0,0,17,1.4,0,143,0,91,115,55,76,86,73,59,66,47,87,105,74.5,75.5,82.5,74.4,1,1.9,0,0,3.1
33,Salem,4635,Salem Co Special Service,214,72,33.6,63,29.4,67,31.3,1,0.5,1,0.5,0,0,10,4.7,0,0,0,0,2,0,4,1,2,2,4,3,7,11,10,16,152,33.2,5.1,3.3,0,0,0.5
33,Salem,4640,Salem County Vocational,757.5,580,76.6,55.5,7.3,72,9.5,3.5,0.5,2,0.3,0,0,44.5,5.9,0,0,0,0,0,0,0,0,0,0,0,0,221.5,171.5,170,184.5,10,20.5,5.7,0.1,0.4,0.5,0.5
33,Salem,5320,Upper Pittsgrove Twp,305,265,86.9,9,3,24,7.9,0,0,0,0,0,0,7,2.3,17,0,0,25,29,33,32,29,34,40,34,32,0,0,0,0,0,12.8,1,0,0.7,0.3,0.7
33,Salem,5910,Woodstown-Pilesgrove Reg,1507,1135,75.3,138.5,9.2,133,8.8,19.5,1.3,0,0,2,0.1,79,5.2,29,0,0,100,102,104,98,97,81,104,91,82,146,153.5,138,148.5,33,19.1,4.5,0.7,0,0.1,0.8
35,Somerset,0240,Bedminster Twp,519,323,62.2,6,1.2,86,16.6,78,15,1,0.2,2,0.4,23,4.4,5,1,0,55,52,43,51,44,68,75,56,62,0,0,0,0,7,6.2,3.9,3.9,0,0.2,0
35,Somerset,0350,Bernards Twp,5126,2943,57.4,48,0.9,382.5,7.5,1556,30.4,2,0,0,0,194.5,3.8,42,3,0,232,299,300,345,356,361,382,429,440,411,447,456,449,174,1.1,0.5,1.2,0,0,0
35,Somerset,0490,Bound Brook Boro,1994.5,241,12.1,194,9.7,1491,74.8,19.5,1,2,0.1,13,0.7,34,1.7,0,90,0,117,147,151,116,133,140,129,134,126,177.5,136,150,125,123,57,8,14.8,0,0,1.6
35,Somerset,0510,Branchburg Twp,1389,1022,73.6,41,3,103,7.4,176,12.7,1,0.1,1,0.1,45,3.2,29,0,0,133,143,137,158,133,132,175,173,149,0,0,0,0,27,4.3,1.4,1.3,0,0.4,0
35,Somerset,0555,Bridgewater-Raritan Reg,8430.5,3796.5,45,268,3.2,1509.5,17.9,2549.5,30.2,28,0.3,44.5,0.5,234.5,2.8,131,1,382,0,566,549,600,587,665,667,692,699,694,661.5,665.5,663.5,207,8.7,2,2.4,0,0,0
35,Somerset,1610,Franklin Twp,7069,801,11.3,2523.5,35.7,2419.5,34.2,1090,15.4,21,0.3,21,0.3,193,2.7,0,445,0,476,492,465,455,490,470,486,492,478,571.5,501.5,514,531,202,38.3,8.4,12.2,0,0.6,0.7
35,Somerset,1810,Green Brook Twp,767,355,46.3,44,5.7,132,17.2,199,25.9,0,0,1,0.1,36,4.7,0,30,0,52,67,65,73,76,85,96,100,104,0,0,0,0,19,5.7,1.4,1.6,0,0.3,0.4
35,Somerset,2170,Hillsborough Twp,7414,3892.5,52.5,377.5,5.1,769.5,10.4,2249.5,30.3,14,0.2,34,0.5,77,1,48,0,369,26,469,525,554,530,561,578,597,607,567,565,560,573,285,6.9,2.4,2.1,0,0.1,0.1
35,Somerset,3000,Manville Boro,1572,682.5,43.4,130,8.3,700.5,44.6,29,1.8,2,0.1,1,0.1,27,1.7,37,0,0,121,103,112,104,107,114,134,113,117,109,98.5,114,105.5,83,34.3,11,6.2,0,0.1,0
35,Somerset,3320,Montgomery Twp,4660.5,1749,37.5,133.5,2.9,265,5.7,2380.5,51.1,5,0.1,15,0.3,112.5,2.4,32,3,200,15,245,275,320,321,400,382,378,389,412,378.5,407.5,397.5,105,2.8,0.7,1.7,0,0.2,0
35,Somerset,3670,North Plainfield Boro,3284,356.5,10.9,563.5,17.2,2244,68.3,95,2.9,6,0.2,1,0,18,0.5,1,28,0,218,222,206,227,193,226,248,262,271,302,295.5,263.5,230,91,55.3,10.7,16.4,0,0.1,0.2
35,Somerset,4805,Somerset Co Ed Serv Comm,97,11,11.3,60,61.9,23,23.7,2,2.1,0,0,0,0,1,1,0,0,0,1,0,2,1,2,0,0,4,5,6,10,11,9,46,30.9,3.1,1,0,0,5.2
35,Somerset,4810,Somerset Co Vocational,517.5,248.5,48,48.5,9.4,111.5,21.5,97.5,18.8,1,0.2,1.5,0.3,9,1.7,0,0,0,0,0,0,0,0,0,0,0,0,136,127.5,129,120,5,14.8,3.2,0,0,0.4,0.1
35,Somerset,4815,Somerset Hills Regional,1914.5,1318,68.8,16,0.8,436,22.8,81,4.2,0,0,0,0,63.5,3.3,0,0,0,114,89,100,121,121,115,111,138,159,194,205,219.5,202,26,9.7,2.7,4.9,0.1,0,0
35,Somerset,4820,Somerville Boro,2281,1104,48.4,220,9.6,673.5,29.5,194.5,8.5,1,0,4,0.2,84,3.7,0,62,0,109,110,128,112,101,119,96,119,121,297,283,291.5,252,80.5,22.7,5,4.8,0,0,0.4
35,Somerset,4850,South Bound Brook,431,127,29.5,36,8.4,228,52.9,16,3.7,0,0,1,0.2,23,5.3,22,0,0,53,33,51,38,40,48,40,50,49,0,0,0,0,7,37.8,10.4,7.7,0,0,0
35,Somerset,5470,Warren Twp,1590,926,58.2,28,1.8,175,11,362,22.8,2,0.1,4,0.3,93,5.8,49,0,0,134,157,156,174,172,167,183,186,196,0,0,0,0,16,0.4,0,1.6,0,0.4,0.1
35,Somerset,5540,Watchung Boro,597,331,55.4,38,6.4,61,10.2,136,22.8,1,0.2,2,0.3,28,4.7,5,5,0,60,67,61,60,64,59,62,82,68,0,0,0,0,4,0.5,0,2.5,0,0,0
35,Somerset,5550,Watchung Hills Regional,1938.5,1206.5,62.2,64,3.3,231,11.9,365,18.8,2,0.1,6,0.3,64,3.3,0,0,0,0,0,0,0,0,0,0,0,0,463,497.5,485,462,31,0.9,0.4,1,0,0.2,0.1
37,Sussex,0090,Andover Reg,451,341,75.6,10,2.2,72,16,11,2.4,0,0,0,0,17,3.8,11,12,0,35,43,39,48,48,44,54,56,41,0,0,0,0,20,11.3,2.9,0.9,0,0,0.4
37,Sussex,0640,Byram Twp,816,723,88.6,15,1.8,57,7,7,0.9,0,0,1,0.1,13,1.6,30,0,0,66,81,70,95,101,84,80,80,115,0,0,0,0,14,5.4,1.6,0.1,0,0,0
37,Sussex,1560,Frankford Twp,504,458,90.9,5,1,18,3.6,2,0.4,0,0,0,0,21,4.2,19,0,0,55,44,46,57,52,58,55,56,62,0,0,0,0,0,7.1,2.4,0.6,0,0,0
37,Sussex,1570,Franklin Boro,454,341,75.1,18,4,73,16.1,12,2.6,0,0,0,0,10,2.2,0,58,0,32,36,46,40,39,43,43,32,47,0,0,0,0,38,38.8,5.9,0,0,0.2,3.1
37,Sussex,1630,Fredon Twp,193,164,85,0,0,23,11.9,2,1,0,0,0,0,4,2.1,0,15,0,33,14,19,27,26,33,26,0,0,0,0,0,0,0,4.1,3.1,0,0,0,0
37,Sussex,1800,Green Twp,400,344,86,13,3.3,31,7.8,2,0.5,0,0,1,0.3,9,2.3,0,0,0,49,41,38,36,42,51,43,54,46,0,0,0,0,0,4.5,1,0,0,2,0
37,Sussex,1930,Hamburg Boro,253,185,73.1,28,11.1,28,11.1,11,4.3,0,0,0,0,1,0.4,2,16,0,26,21,25,24,26,41,26,18,28,0,0,0,0,0,18.2,2.8,0.4,0,0,2.4
37,Sussex,1980,Hampton Twp,318,287,90.3,1,0.3,20,6.3,4,1.3,0,0,0,0,6,1.9,0,9,0,56,47,38,46,30,51,36,0,0,0,0,0,0,5,7.5,2.8,0,0.3,0.3,0
37,Sussex,2030,Hardyston Twp,662,553,83.5,29,4.4,51,7.7,14,2.1,2,0.3,0,0,13,2,29,0,0,67,69,54,71,63,62,73,72,92,0,0,0,0,10,8.2,1.8,0.6,0,1.5,0
37,Sussex,2165,High Point Regional,863,769,89.1,22,2.5,54,6.3,15,1.7,1,0.1,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,199.5,231.5,224,195,13,12.6,4.5,0.6,0,0,0
37,Sussex,2240,Hopatcong,1497,1008,67.3,58,3.9,383,25.6,39,2.6,3,0.2,2,0.1,4,0.3,0,0,0,102,120,99,98,121,122,115,117,117,91,94,86,96,119,20.4,6.9,2.5,0,0,0.3
37,Sussex,2465,Kittatinny Regional,900,823,91.4,6,0.7,48,5.3,12,1.3,0,0,3,0.3,8,0.9,0,0,0,0,0,0,0,0,0,0,150,153,137.5,124.5,169.5,160.5,5,7.8,4.7,0,0,0.2,0.6
37,Sussex,2490,Lafayette Twp,196,165,84.2,0,0,27,13.8,0,0,0,0,0,0,4,2,4,9,0,20,18,20,22,20,17,23,19,24,0,0,0,0,0,4.6,6.1,1,0,2,0
37,Sussex,2615,Lenape Valley Regional,643.5,485,75.4,22,3.4,111.5,17.3,17,2.6,1,0.2,5,0.8,2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,132,179.5,149,171.5,11.5,13.3,3.7,2.2,0,0,0.2
37,Sussex,3300,Montague Twp,242,174,71.9,6,2.5,47,19.4,8,3.3,2,0.8,0,0,5,2.1,0,30,0,28,37,25,23,24,33,18,11,13,0,0,0,0,0,40.1,7,0,0,0,0
37,Sussex,3590,Newton Town,1575.5,979.5,62.2,113,7.2,383,24.3,58,3.7,3,0.2,5,0.3,34,2.2,0,75,0,80,78,76,66,81,98,83,83,87,197,182,164.5,156,69,30.5,5.6,6.5,0.1,1.4,2.7
37,Sussex,3840,Ogdensburg Boro,256,226,88.3,5,2,24,9.4,1,0.4,0,0,0,0,0,0,0,40,0,24,23,23,23,24,31,24,27,17,0,0,0,0,0,18.8,8.2,0,0,0.4,0
37,Sussex,4650,Sandyston-Walpack Twp,115,102,88.7,1,0.9,5,4.3,1,0.9,0,0,0,0,6,5.2,0,0,0,22,11,15,16,21,17,13,0,0,0,0,0,0,0,6.1,0,0,0,0.9,0.9
37,Sussex,4960,Sparta Twp,3121.5,2772.5,88.8,60,1.9,163,5.2,110,3.5,3,0.1,7,0.2,6,0.2,44,1,0,185,211,211,208,201,216,231,248,235,269.5,239,278,273,71,3.4,1.3,0.6,0,0.8,0
37,Sussex,5030,Stanhope Boro,316,236,74.7,7,2.2,58,18.4,8,2.5,0,0,0,0,7,2.2,2,7,0,31,37,32,33,27,26,34,40,31,0,0,0,0,16,11.4,1.6,4.1,0,0,0.3
37,Sussex,5040,Stillwater Twp,252,240,95.2,0,0,8,3.2,2,0.8,0,0,0,0,2,0.8,0,23,0,38,28,34,22,33,35,30,0,0,0,0,0,0,9,12.3,4.4,0,0,0,1.6
37,Sussex,5100,Sussex-Wantage Regional,1044,954,91.4,12,1.1,59,5.7,3,0.3,0,0,0,0,16,1.5,0,8,0,117,90,100,88,108,115,104,98,96,0,0,0,0,120,23.4,4.4,1.3,0,0.1,0.9
37,Sussex,5105,Sussex Co Ed Serv Comm,40,35,87.5,2,5,1,2.5,1,2.5,0,0,0,0,1,2.5,0,0,0,0,1,2,1,2,1,0,0,1,0,3,0,4,25,17.5,2.5,0,0,0,0
37,Sussex,5110,Sussex County Vocational,756,686.5,90.8,21,2.8,35,4.6,12.5,1.7,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,184.5,192,191.5,0,9.1,4.1,0,0,0,0
37,Sussex,5360,Vernon Twp,2946,2400.5,81.5,67,2.3,344.5,11.7,49,1.7,4,0.1,3,0.1,78,2.6,65,0,0,217,169,188,215,200,188,195,239,233,215,253.5,243.5,221,104,13.2,5.3,0.5,0,0.2,0.1
37,Sussex,5435,Wallkill Valley Regional,566,442,78.1,27,4.8,74,13.1,12,2.1,1,0.2,0,0,10,1.8,0,0,0,0,0,0,0,0,0,0,0,0,142,147,138,130,9,8.5,4.6,0,0.2,0.5,0
39,Union,0310,Berkeley Heights Twp,2543.5,1712.5,67.3,40,1.6,296,11.6,367,14.4,1,0,1,0,126,5,52,0,113,0,165,145,183,176,192,167,184,231,219,218,218,264.5,16,0.6,0.5,0.8,0,0.5,0
39,Union,0850,Clark Twp,2211,1829,82.7,17,0.8,271,12.3,79,3.6,0,0,6,0.3,9,0.4,12,6,0,142,149,162,156,169,176,184,183,145,174,169,169,162.5,52.5,2.9,1,0.6,0,0,0
39,Union,0980,Cranford Twp,3762,3086,82,104,2.8,328.5,8.7,153,4.1,0,0,1,0,89.5,2.4,49,0,254,0,284,276,274,299,287,273,282,276,300,278.5,315.5,259.5,54.5,1.4,0.7,0.2,0,0.5,0
39,Union,1320,Elizabeth City,27769,2174,7.8,4653,16.8,20378,73.4,468,1.7,6,0,57,0.2,33,0.1,0,2612,0,1850,1872,1924,1892,1882,1941,1916,1992,1865,2052,1734,1563,1415,1259,69.5,9.8,20.1,0,0,0.8
39,Union,1710,Garwood Boro,358,274,76.5,1,0.3,72,20.1,2,0.6,0,0,0,0,9,2.5,5,0,0,33,40,33,43,28,46,47,34,44,0,0,0,0,5,9.8,3.9,0.6,0,0.3,0
39,Union,2190,Hillside Twp,3094,317.5,10.3,1798,58.1,915.5,29.6,37,1.2,5,0.2,9,0.3,12,0.4,0,205,0,199,194,197,193,220,224,241,214,232,214,195,210,207,149,51.2,8,7.9,0,0.2,0.1
39,Union,2420,Kenilworth Boro,1420.5,805.5,56.7,81,5.7,443.5,31.2,54.5,3.8,1,0.1,6,0.4,29,2,31,0,0,80,81,93,88,96,86,126,123,132,113,138.5,99.5,118,15.5,15.1,5.7,3.5,0,0.1,0.2
39,Union,2660,Linden City,6207.5,1119,18,2060.5,33.2,2735.5,44.1,155,2.5,13,0.2,15,0.2,109.5,1.8,0,311,0,386,449,434,428,458,436,463,422,442,444,428.5,413.5,416.5,276,48.2,11.2,8,0,0.1,0.2
39,Union,3395,Morris-Union Jointure Com,221,76,34.4,70,31.7,47,21.3,25,11.3,0,0,1,0.5,2,0.9,0,0,0,0,1,0,4,0,0,1,1,0,2,2,1,7,202,12.2,1.4,0,0,0,1.4
39,Union,3470,Mountainside Boro,747,530,71,7,0.9,97,13,50,6.7,0,0,0,0,63,8.4,0,24,0,78,87,79,78,76,71,90,69,95,0,0,0,0,0,2.1,0.3,0,0.1,0,0
39,Union,3560,New Providence Boro,2407,1622.5,67.4,35,1.5,246.5,10.2,469,19.5,1,0,3,0.1,30,1.2,34,0,113,0,219,186,185,210,188,199,202,195,178,158,144.5,149.5,46,1.5,0.5,1.4,0,0.1,0
39,Union,4160,Plainfield City,8211.5,46,0.6,1887.5,23,6202.5,75.5,27,0.3,8,0.1,15,0.2,25.5,0.3,0,13,0,665,704,648,597,686,639,588,588,575,603,574.5,442.5,435,453.5,73.8,6.4,41.9,0,0,0.7
39,Union,4290,Rahway City,3932,547.5,13.9,1380,35.1,1748,44.5,97,2.5,7,0.2,6,0.2,146.5,3.7,0,219,0,250,286,248,267,260,289,299,314,316,318,270.5,203,253,139.5,39.2,7.3,8.4,0,0.6,0.1
39,Union,4540,Roselle Boro,2881,67,2.3,1487.5,51.6,1262.5,43.8,44,1.5,6,0.2,3,0.1,11,0.4,28,45,0,186,222,220,215,204,242,262,220,231,194,151,187.5,175,98.5,58.6,9.5,12.5,0,0.1,0.7
39,Union,4550,Roselle Park Boro,2048.5,649,31.7,192.5,9.4,1039,50.7,136,6.6,3,0.1,5,0.2,24,1.2,1,61,0,117,117,127,150,142,172,148,179,175,159,148.5,147,155.5,49.5,26.1,9.5,6.4,0,0.8,0.2
39,Union,4670,Scotch Plains-Fanwood Reg,5520,3563,64.5,378.5,6.9,705.5,12.8,588.5,10.7,11,0.2,10,0.2,263.5,4.8,155,0,0,367,421,431,399,443,462,430,433,437,348,403.5,364,381,45.5,3,1,0.9,0,0,0
39,Union,5000,Springfield Twp,2206.5,1251,56.7,257.5,11.7,397.5,18,175.5,8,1,0,21,1,103,4.7,64,0,0,167,148,155,168,176,155,179,179,156,157,122,176,134.5,70,8.5,3.1,1.6,0,0.7,0.3
39,Union,5090,Summit City,3974,2422.5,61,146,3.7,748.5,18.8,415.5,10.5,5,0.1,0,0,236.5,6,33,10,0,254,281,289,305,335,315,326,320,320,277,299,274.5,270.5,65,10.7,3.1,4.5,0,0,0.1
39,Union,5245,Union Co Ed Serv Comm,364,57,15.7,127,34.9,163,44.8,15,4.1,0,0,0,0,2,0.5,0,2,0,0,0,0,1,0,0,0,2,5,46,86,58,34,130,32.1,3.3,0.5,0,0,1.4
39,Union,5260,Union County Vocational,1952,766,39.2,302,15.5,496,25.4,329.5,16.9,1,0.1,5,0.3,52.5,2.7,0,0,0,0,0,0,0,0,0,0,0,0,422,450,524.5,510,45.5,11.7,3.5,0.1,0,0.7,0.1
39,Union,5290,Union Twp,7174.5,1350.5,18.8,3078.5,42.9,1897,26.4,625.5,8.7,5,0.1,39,0.5,179,2.5,50,214,0,434,473,469,455,512,504,566,587,530,513,547,549.5,541,230,28.2,6.9,4.5,0,0.6,0.6
39,Union,5730,Westfield Town,6201.5,4959,80,137,2.2,382,6.2,569,9.2,0,0,8,0.1,146.5,2.4,45,1,205,0,482,452,469,511,486,486,529,534,499,462,456.5,467,117,1.5,0.2,0.7,0,0.3,0
39,Union,5810,Winfield Twp,143,93,65,18,12.6,30,21,0,0,0,0,0,0,2,1.4,0,24,0,15,7,15,16,12,16,14,11,13,0,0,0,0,0,17.5,8.4,0,0,0,0
41,Warren,0030,Allamuchy Twp,426,277,65,36,8.5,68,16,15,3.5,1,0.2,0,0,29,6.8,1,0,0,26,50,57,48,54,33,46,57,43,0,0,0,0,11,6.1,0,1.2,0,0,0
41,Warren,0070,Alpha Boro,207,146,70.5,22,10.6,30,14.5,5,2.4,0,0,0,0,4,1.9,0,5,0,13,22,19,29,17,24,17,25,35,0,0,0,0,1,32.9,7.2,0,0,0,1.4
41,Warren,0280,Belvidere Town,649,561,86.4,8,1.2,58,8.9,3,0.5,2,0.3,1,0.2,16,2.5,0,25,0,11,29,20,35,23,25,26,47,23,89,92,88,106,10,16.8,2,0,0,0,0.2
41,Warren,0400,Blairstown Twp,463,388,83.8,2,0.4,46,9.9,2,0.4,0,0,3,0.6,22,4.8,0,28,0,66,56,44,63,63,66,75,0,0,0,0,0,0,2,9.7,3.9,0,0,2.4,0.2
41,Warren,1620,Franklin Twp,208,183,88,4,1.9,12,5.8,6,2.9,0,0,0,0,3,1.4,27,0,0,20,27,18,29,29,22,32,0,0,0,0,0,0,4,11.1,2.9,0,0,0.5,0
41,Warren,1670,Frelinghuysen Twp,137,115,83.9,4,2.9,9,6.6,0,0,0,0,0,0,9,6.6,9,0,0,10,16,22,22,17,23,18,0,0,0,0,0,0,0,3.6,0.7,0,0,0,0
41,Warren,1785,Great Meadows Regional,635,533,83.9,7,1.1,64,10.1,13,2,0,0,1,0.2,17,2.7,5,7,0,60,65,60,70,53,63,61,66,89,0,0,0,0,36,9.4,2,1.3,0,0,0.5
41,Warren,1840,Greenwich Twp,698,480,68.8,84,12,62,8.9,57,8.2,0,0,1,0.1,14,2,45,0,0,70,63,51,76,63,75,82,80,84,0,0,0,0,9,9.3,2.6,1,0.3,1.3,0
41,Warren,1870,Hackettstown,1948,1242,63.8,65,3.3,515,26.4,74,3.8,4,0.2,0,0,48,2.5,0,18,0,145,124,110,107,119,112,118,98,110,234,195,195,195,68,25.2,3.5,8.2,3.3,0.2,0.5
41,Warren,2040,Harmony Twp,240,228,95,2,0.8,6,2.5,0,0,0,0,0,0,4,1.7,14,0,0,24,21,24,21,24,19,36,24,32,0,0,0,0,1,7.9,5,0,0,1.3,0
41,Warren,2250,Hope Twp,125,107,85.6,3,2.4,13,10.4,2,1.6,0,0,0,0,0,0,3,0,0,14,12,14,11,13,10,14,11,19,0,0,0,0,4,9.6,6.4,0,0,0,0
